State PCode,statname,0-County  PCode,0-county name,0-payam MT PCODE,0-payam name,lat,lon,0-MT Round,0-Round Source,a- IDPs present (Yes/No),a- IDP households,Column2,a- IDP individuals,displ. Within,b- IDP arrival 2014-2015 household,2014-2015,b- IDP arrival 2014-2015 state habitual residence,b- IDP arrival 2014-2015 county habitual residence,b- IDP arrival 2016-2017 household,2016-2017,b- IDP arrival 2016-2017 state habitual residence,b- IDP arrival 2016-2017 county habitual residence,b- IDP arrival 2018 pre R-ARCSS household,2018 pre R,b- IDP arrival 2018 pre R-ARCSS state habitual residence,b- IDP arrival 2018 pre R-ARCSS county habitual residence,b- IDP arrival 2018 post R-ARCSS household,2018 post R,b- IDP arrival 2018 post R-ARCSS state habitual residence,b- IDP arrival 2018 post R-ARCSS county habitual residence,b- IDP arrival 2019 household,2019,b- IDP arrival 2019 state habitual residence,b- IDP arrival 2019 county habitual residence,b- IDP arrival 2020 household,2020,b- IDP arrival 2020 state habitual residence,b- IDP arrival 2020 county habitual residence,b- IDP arrival unknown period household, unknown period individuals,c- IDP previously displ. abroad present,c- IDP previously displ. abroad household,displ. Abroad,d- IDP previously displ. abroad arrival 2016-2017 household,pda-2016-2017 ,d- IDP previously displ. abroad arrival 2016-2017 admin0 habitual residence,d- IDP previously abroad arrival 2016-2017 admin1 habitual residence,d- IDP previously displ. abroad arrival 2018 pre R-ARCSS household,pda-2018 pre R,d- IDP previously displ. abroad arrival 2018 pre R-ARCSS admin0 habitual residence,d- IDP previously displ. abroad arrival 2018 pre R-ARCSS admin1 habitual residence,d- IDP previously displ. abroad arrival 2018 post R-ARCSS household,pda-2018 post R-ARCSS,d- IDP previously displ. abroad arrival 2018 post R-ARCSS admin0 habitual residence,d- IDP previously displ. abroad arrival 2018 post R-ARCSS admin1 habitual residence,d- IDP previously displ. abroad arrival 2019 household,pda-2019,d- IDP previously displ. abroad arrival 2019 admin0 habitual residence,d- IDP previously displ. abroad arrival 2019 admin1 habitual residence,d- IDP previously displ. abroad arrival 2020 household,pda-2020,d- IDP previously displ. abroad arrival 2020 admin0 habitual residence,d- IDP previously displ. abroad arrival 2020 admin1 habitual residence,d- IDP previously displ. abroad arrival unknown period household,pda-unknown,conflict,Communial Conflict,Disasters,unknown,2014-2015 Conflict,2014-2015  C - clashes,2014-2015 disaster,2014-2015 unknown,e- IDP arrival 2014 2015 other reason (Yes/No),2016-2017 conflict,2016-2017  c-clashes,2016-2017 disaster,2016-2017  unknown ,e- IDP arrival 2016-2017  other reason (Yes/No),2018 pre R conflict,2018 pre R C-clashes,2018 pre R disaster,2018 pre R unknown,e- IDP arrival 2018 pre R-ARCSS other reason (Yes/No),2018 post R conflict,2018 post R C-clashes,2018 post R disaster,2018 post R unknown,e- IDP arrival 2018 post R-ARCSS other reason (Yes/No),2019 conflict,2019 C-clashes,2019 disaster,2019 unknown,e- IDP arrival 2019  other reason (Yes/No),2020 conflict,2020 C-clashes,2020 disaster,2020 unknown,e- IDP arrival 2020 other reason (Yes/No),e- IDP arrival 2020 other reason detail,e- IDP arrival 2020 other reason individuals,f- IDPs in camps & camp like settings  households,IDPs in camps ,f- IDPs in host community households,IDPs in host community ,g- IDPs multiple displac Yes/No,g- IDPs multiple displac household, IDPs multiple displac ,h- host pop households,host pop ,i- returnees present (Yes/No),i- returnees present household, returnees present ,i- returnees internal present Yes / No ,i- returnees internal present household, returnees internal ,internal returnee arrival 2016-2017  returnee household,i-2016-2017,j- internal returnee arrival 2016-2017  state,j- internal returnee arrival 2016-2017  county,j- internal returnee arrival 2016-2017 reason,j- internal returnee arrival 2016-2017 other reason,j- internal returnee arrival 2018 pre R-ARCSS household,i-2018 pre R,j- internal returnee arrival 2018 pre R-ARCSS state,j- internal returnee arrival 2018 pre R-ARCSS county,j- internal returnee arrival 2018 pre R-ARCSS reason,j- internal returnee arrival 2018 pre R-ARCSS other reason,j- internal returnee arrival 2018 post R-ARCSS  household,i-2018 post R,j- internal returnee arrival 2018 post R-ARCSS  state,j- internal returnee arrival 2018 post R-ARCSS  county,j- internal returnee arrival 2018 post R-ARCSS reason,j- internal returnee arrival 2018 post R-ARCSS other reason,j- internal returnee arrival 2019  returnee household,i-2019,j- internal returnee arrival 2019 state,j- internal returnee arrival 2019  county,j- internal returnee arrival 2019  returnee reason,j- internal returnee arrival 2019  returnee other reason,j- internal returnee arrival 2020 returnee household,i-2020 ,j- internal returnee arrival 2020 state,j- internal returnee arrival 2020 county,j- internal returnee arrival 2020 returnee reason,j- internal returnee arrival 2020 returnee other reason,j- internal returnee arrival unknown period household,i-unknown,k- abroad returnee present Yes / No,k- abroad returnee household,abroad returnee ,l- abroad returnee 2016-2017 household,a-2016-2017,l- abroad returnee 2016-2017 country,l- abroad returnee 2016-2017 region,l- abroad returnee 2016-2017 reason,l- abroad returnee 2016-2017 other reason,l- abroad returnee pre R-ARCSS 2018 household,a-pre R 2018 ,l- abroad returnee pre R-ARCSS 2018 country,l- abroad returnee pre R-ARCSS 2018 region,l- abroad returnee pre R-ARCSS 2018 reason,l- abroad returnee pre R-ARCSS 2018 other reason,l- abroad returnee post R-ARCSS 2018 household,a-post R 2018 ,l- abroad returnee post R-ARCSS 2018 country,l- abroad returnee post R-ARCSS 2018 region,l- abroad returnee post R-ARCSS 2018 reason,l- abroad returnee post R-ARCSS 2018 other reason,l- abroad returnee 2019 household,a-2019,l- abroad returnee 2019 country,l- abroad returnee 2019 region,l- abroad returnee 2019 reason,l- abroad returnee 2019 other reason,l- abroad returnee 2020 household,a-2020,l- abroad returnee 2020 country,l- abroad returnee 2020 region,l- abroad returnee 2020 reason,l- abroad returnee 2020 other reason,l- abroad returnee unknown period household,a-unknown,H no damage ,m- returnee housing no damage individuals,H part damage ,m- returnee housing part damage individuals,H sev damaged ,m- returnee housing sev damaged makeshift shelter individuals,House unknown,m- returnee housing unknown housing individuals,n- displaced and not returned to payam Yes/No,n- displaced and not returned to payam households,displaced and not returned to payam ,o- displaced within ssd Yes/No,o- displaced within ssd state,o- displaced within ssd county,p- displaced outside ssd Yes/No,p- displaced outside ssd country,q- relocated pop in payam Yes/No,q- relocated pop in payam households, relocated pop in payam ,r- houses occupied by non owners Yes/No,u2- key informant has IDP returnee list,u2- key informant data consistennt,u2- key informant data consistent with observation,v_obervations,payam_name,village_idp_settlement_name,alternate_name1,location_type,latitude,longitude
SS02,Eastern Equatoria,SS0207,Magwi,SS020706,Obbo,4.01728,32.4703,9,9,Yes,95,0,523,523,20,110,Eastern Equatoria,Magwi,75,413,Eastern Equatoria,Magwi,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,No,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,523,0,0,0,110,0,0,0,No,413,0,0,0,No,0,0,0,0,No,0,0,0,0,No,0,0,0,0,No,0,0,0,0,No,NA,0,0,0,95,523,No,0,0,500,2500,Yes,480,2772,No,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,Yes,480,2772,36,200,Uganda,Adjumani,Communal clashes,NA,82,450,Uganda,Adjumani,Communal clashes,NA,272,1632,Uganda,Adjumani,Communal clashes,NA,55,300,Uganda,Adjumani,Communal clashes,NA,35,190,Uganda,Adjumani,Communal clashes,NA,0,0,364,2132,109,600,7,40,0,0,Yes,291,1540,Yes,Eastern Equatoria,Magwi,Yes,Uganda,No,0,0,Yes,Some,Most,Some,No comment,Otogo,Wotogo,,Host community,4.05262,30.611117
SS02,Eastern Equatoria,SS0207,Magwi,SS020708,Pajok,3.8602467,32.48273392,9,9,No,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,No,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,No,0,0,0,0,No,0,0,0,0,No,0,0,0,0,No,0,0,0,0,No,NA,0,0,0,0,0,No,0,0,100,590,Yes,473,2307,No,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,Yes,473,2307,18,100,Uganda,Adjumani,Conflict,NA,55,300,Uganda,Adjumani,Conflict,NA,145,800,Uganda,Adjumani,Conflict,NA,191,755,Uganda,Kiryandongo,Conflict,NA,64,352,Uganda,Kiryandongo,Conflict,NA,0,0,18,100,444,2147,11,60,0,0,Yes,596,3129,No,NA,NA,Yes,Uganda,No,0,0,Yes,Some,Most,Some,The returnees need some NFIs like the plastic sheets and also the agricultural tools ,Otogo,Rubeke,,Host community,3.977,30.538583
SS02,Eastern Equatoria,SS0207,Magwi,SS020704,Mugali,3.5669,32.2072,9,9,Yes,164,0,990,990,74,385,Jonglei,Bor South,90,605,Jonglei,Bor South,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,No,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,990,0,0,0,385,0,0,0,No,605,0,0,0,No,0,0,0,0,No,0,0,0,0,No,0,0,0,0,No,0,0,0,0,No,NA,0,164,990,0,0,No,0,0,1159,4736,Yes,1910,8417,No,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,Yes,1910,8417,464,2197,Uganda,Adjumani,Conflict,NA,726,2843,Uganda,Adjumani,Conflict,NA,276,1107,Uganda,Adjumani,Conflict,NA,198,793,Uganda,Adjumani,Conflict,NA,246,1477,Uganda,Adjumani,Conflict,NA,0,0,808,3441,1102,4976,0,0,0,0,Yes,304,1582,No,NA,NA,Yes,Uganda,No,0,0,Yes,Some,Most,Most,No comment,Otogo,Goja,,Host community,4.00175,30.634167
SS07,Upper Nile,SS0707,Malakal,SS070706,Ogod,9.662336431,31.74995026,9,9,Yes,365,0,1935,1019,41,211,Upper Nile,Manyo,57,299,Upper Nile,Fashoda,79,398,Upper Nile,Fashoda,95,563,Upper Nile,Panyikang,53,256,Upper Nile,Fashoda,40,208,Upper Nile,Fashoda,0,0,Yes,169,916,36,195,Sudan,White Nile,39,157,Sudan,White Nile,47,359,Sudan,White Nile,26,105,Sudan,White Nile,21,100,Sudan,White Nile,0,0,1632,0,0,303,211,0,0,0,No,299,0,0,0,No,398,0,0,0,No,260,0,0,303,No,256,0,0,0,No,208,0,0,0,No,NA,0,109,600,256,1335,Yes,100,400,500,2500,Yes,434,2125,Yes,284,1347,63,300,Upper Nile,Fashoda,Conflict,NA,52,240,Upper Nile,Fashoda,Conflict,NA,64,310,Upper Nile,Fashoda,Conflict,NA,66,330,Upper Nile,Fashoda,Conflict,NA,39,167,Upper Nile,Fashoda,Conflict,NA,0,0,Yes,150,778,26,140,Sudan,White Nile,Conflict,NA,37,150,Sudan,White Nile,Conflict,NA,29,140,Sudan,White Nile,Conflict,NA,33,260,Sudan,White Nile,Conflict,NA,25,88,Sudan,White Nile,Conflict,NA,0,0,150,778,284,1347,0,0,0,0,Yes,1415,7343,Yes,Upper Nile,Fashoda,Yes,Sudan,No,0,0,Yes,Some,Some,Most,"The new locations  in this round are : Achwouth, Apath, Dejour, Dibal, Goldwong, Opathwan, Tomeer and Wijbour",Tore,Goli,,Host community,4.211968,30.440328
SS05,Northern Bahr el Ghazal,SS0503,Aweil North,SS050305,Malual West,9.170084,26.849989,9,9,Yes,136,0,686,686,29,145,Northern Bahr el Ghazal,Aweil North,43,219,Western Bahr el Ghazal,Raja,64,322,Western Bahr el Ghazal,Wau,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,No,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,686,0,0,0,145,0,0,0,No,219,0,0,0,No,322,0,0,0,No,0,0,0,0,No,0,0,0,0,No,0,0,0,0,No,NA,0,0,0,136,686,No,0,0,4005,22026,Yes,343,1599,No,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,Yes,343,1599,97,449,Sudan,Khartoum,Conflict,NA,111,512,Sudan,Khartoum,Conflict,NA,29,136,Sudan,North Darfur,Conflict,NA,72,356,Sudan,Khartoum,Conflict,NA,34,146,Sudan,Khartoum,Conflict,NA,0,0,174,819,97,449,72,331,0,0,Yes,256,1323,No,NA,NA,Yes,Sudan,No,0,0,Yes,All,All,All,some of the of The IDPS WERE AFFECTED BY FLOODHAD NOT GONE BACK,Tore,Kundru,,Host community,4.393768,30.21463
SS01,Central Equatoria,SS0103,Lainya,SS010301,Kenyi,4.209987818,30.92241122,9,9,Yes,1548,0,7471,5722,0,0,NA,NA,304,1765,Central Equatoria,Lainya,489,2834,Central Equatoria,Lainya,321,1862,Central Equatoria,Lainya,434,1010,Central Equatoria,Lainya,0,0,NA,NA,0,0,Yes,348,1749,14,81,Uganda,Yumbe,93,461,Uganda,Yumbe,149,544,Uganda,Yumbe,92,663,Uganda,Yumbe,0,0,NA,NA,0,0,7471,0,0,0,0,0,0,0,No,1765,0,0,0,No,2834,0,0,0,No,1862,0,0,0,No,1010,0,0,0,No,0,0,0,0,No,NA,0,0,0,1548,7471,Yes,367,1599,53,281,Yes,410,2221,Yes,270,1191,25,112,Central Equatoria,Lainya,Unknown,NA,13,56,Central Equatoria,Lainya,Unknown,NA,232,1023,Central Equatoria,Lainya,Unknown,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,Yes,140,1030,0,0,NA,NA,NA,NA,17,39,Uganda,Adjumani,Unknown,NA,21,42,Uganda,Arua,Conflict,NA,102,949,Uganda,Amuru,Unknown,NA,0,0,NA,NA,NA,NA,0,0,228,1053,134,1052,48,116,0,0,Yes,278,1430,Yes,Central Equatoria,Lainya,Yes,Uganda,No,0,0,Yes,Most,Most,Most,During our visit to this payam i found that ACROSS was distributing food in Kenyi center.,Tore,Tore,,Host community,4.492613,30.162807
SS10,Western Equatoria,SS1004,Mundri East,SS100402,Lakamadi,5.74545,30.58636,9,9,Yes,273,0,1365,1365,115,575,Western Equatoria,Mundri East,67,335,Western Equatoria,Mundri East,91,455,Western Equatoria,Mundri East,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,No,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,1365,0,0,0,575,0,0,0,No,335,0,0,0,No,455,0,0,0,No,0,0,0,0,No,0,0,0,0,No,0,0,0,0,No,NA,0,0,0,273,1365,No,0,0,3062,15310,Yes,754,3770,Yes,754,3770,368,1840,Western Equatoria,Mundri East,Conflict,NA,296,1480,Western Equatoria,Mundri East,Conflict,NA,90,450,Western Equatoria,Mundri East,Conflict,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,No,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,469,2345,181,905,104,520,0,0,Yes,242,1240,Yes,Western Equatoria,Mundri East,No,NA,No,0,0,Yes,Most,Most,Most,The situation in this Payam is Calm and there are no news arrival of IDP.,Tore,Rasuol,,Host community,4.590862,29.863663
SS10,Western Equatoria,SS1001,Ezo,SS100104,Bariguna,5.168165,27.441374,9,9,Yes,88,0,434,210,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,47,234,Western Equatoria,Ezo,36,174,Western Equatoria,Ezo,5,26,Western Equatoria,Ezo,0,0,Yes,44,224,0,0,NA,NA,0,0,NA,NA,36,179,Uganda,Adjumani,4,20,Uganda,Adjumani,4,25,Uganda,Arua,0,0,287,0,0,147,0,0,0,0,No,0,0,0,0,No,0,0,0,0,No,116,0,0,118,No,161,0,0,13,No,10,0,0,16,No,NA,0,0,0,88,434,Yes,3,15,701,3505,Yes,384,1926,Yes,353,1769,0,0,NA,NA,NA,NA,70,350,Western Equatoria,Yambio,Conflict,NA,100,500,Western Equatoria,Yambio,Conflict,NA,137,685,Western Equatoria,Yambio,Conflict,NA,46,234,Western Equatoria,Yambio,Conflict,NA,0,0,Yes,31,157,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,28,142,Democratic Republic of Congo,Kongo-Central,Conflict,NA,3,15,Democratic Republic of Congo,Kongo-Central,Conflict,NA,0,0,NA,NA,NA,NA,0,0,201,1005,34,171,149,750,0,0,Yes,39,199,Yes,Western Equatoria,Tambura,Yes,Democratic Republic of Congo,No,0,0,No,Most,Most,Most,They are in need of tools and seeds and water and sanitation,Tore,Goli IDP Site,,Displacement site ,4.211968,30.440328
SS03,Jonglei,SS0311,Uror,SS031103,Pathai,8.1124032,31.8241608,9,9,Yes,1470,0,8075,8075,75,375,Jonglei,Duk,13,65,Jonglei,Ayod,0,0,NA,NA,44,215,Jonglei,Uror,0,0,NA,NA,1338,7420,Jonglei,Uror,0,0,No,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,655,0,7420,0,375,0,0,0,No,65,0,0,0,No,0,0,0,0,No,215,0,0,0,No,0,0,0,0,No,0,0,7420,0,No,NA,0,0,0,1470,8075,No,0,0,639,3195,Yes,93,465,Yes,72,360,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,19,95,Jonglei,Ayod,Conflict,NA,53,265,Central Equatoria,Juba,Conflict,NA,0,0,NA,NA,NA,NA,0,0,Yes,21,105,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,6,30,Kenya,Tharaka - Nithi,Conflict,NA,15,75,Ethiopia,Gambella,Conflict,NA,0,0,NA,NA,NA,NA,0,0,32,160,17,85,44,220,0,0,Yes,242,1234,Yes,Jonglei,Akobo,Yes,Ethiopia,No,0,0,Yes,Some,Some,Some,No comment,Tore,Angebi,,Host community,4.60905,29.97765
SS01,Central Equatoria,SS0101,Juba,SS010101,Bungu,4.649191,31.388548,9,9,No,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,No,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,No,0,0,0,0,No,0,0,0,0,No,0,0,0,0,No,0,0,0,0,No,NA,0,0,0,0,0,No,0,0,0,0,Yes,450,2700,Yes,410,2460,0,0,NA,NA,NA,NA,210,1260,Central Equatoria,Juba,Conflict,NA,100,600,Central Equatoria,Juba,Conflict,NA,0,0,NA,NA,NA,NA,100,600,Central Equatoria,Juba,Conflict,NA,0,0,Yes,40,240,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,29,174,Uganda,Adjumani,Conflict,NA,11,66,Uganda,Adjumani,Conflict,NA,0,0,320,1920,130,780,0,0,0,0,Yes,549,2795,Yes,Central Equatoria,Juba,Yes,Uganda,No,0,0,Yes,All,Some,Some,They need Assistancess,Yei Town,AIC Area,,Host community,4.088817,30.6761
SS07,Upper Nile,SS0710,Panyikang,SS071004,Panyiduay,9.366263817,31.59030595,9,9,Yes,365,0,1874,1874,120,700,Upper Nile,Malakal,100,500,Upper Nile,Malakal,80,314,Upper Nile,Malakal,40,210,Upper Nile,Malakal,25,150,Upper Nile,Malakal,0,0,NA,NA,0,0,No,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,1874,0,0,0,700,0,0,0,No,500,0,0,0,No,314,0,0,0,No,210,0,0,0,No,150,0,0,0,No,0,0,0,0,No,NA,0,141,593,224,1281,No,0,0,350,2200,Yes,287,1516,Yes,245,1164,43,235,Upper Nile,Malakal,Conflict,NA,26,150,Upper Nile,Malakal,Conflict,NA,45,220,Central Equatoria,Juba,Conflict,NA,66,390,Upper Nile,Renk,Conflict,NA,65,169,Upper Nile,Malakal,Conflict,NA,0,0,Yes,42,352,7,45,Sudan,White Nile,Conflict,NA,11,57,Sudan,White Nile,Conflict,NA,10,98,Sudan,Khartoum,Conflict,NA,7,70,Uganda,Adjumani,Conflict,NA,7,82,Sudan,White Nile,Conflict,NA,0,0,30,116,100,600,157,800,0,0,Yes,350,1780,Yes,Upper Nile,Malakal,Yes,Sudan,No,0,0,Yes,Some,Some,Some,No comment,Yei Town,Christ the King,,Host community,4.090983,30.6801
SS10,Western Equatoria,SS1008,Nzara,SS100801,Basukangbi,4.711782,27.999964,9,9,Yes,18,0,100,100,7,29,Western Equatoria,Yambio,3,17,Western Equatoria,Yambio,5,47,Western Equatoria,Yambio,3,7,Western Equatoria,Yambio,0,0,NA,NA,0,0,NA,NA,0,0,No,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,100,0,0,0,29,0,0,0,No,17,0,0,0,No,47,0,0,0,No,7,0,0,0,No,0,0,0,0,No,0,0,0,0,No,NA,0,0,0,18,100,No,0,0,2048,10231,Yes,167,835,Yes,118,590,30,150,Western Equatoria,Yambio,Conflict,NA,16,80,Western Equatoria,Yambio,Conflict,NA,46,230,Western Equatoria,Yambio,Conflict,NA,26,130,Western Equatoria,Yambio,Conflict,NA,0,0,NA,NA,NA,NA,0,0,Yes,49,245,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,25,125,Central African Republic,Bangui,Conflict,NA,24,120,Central African Republic,Bangui,Conflict,NA,0,0,NA,NA,NA,NA,0,0,36,182,112,557,19,96,0,0,Yes,41,207,Yes,Western Equatoria,Nzara,Yes,Central African Republic,No,0,0,No,Most,Most,Most,No comment,Yei Town,ECSS Mission IDP Site,,Displacement site ,4.0936,30.670933
SS10,Western Equatoria,SS1008,Nzara,SS100805,Sangua,4.58631,28.12322,9,9,Yes,47,0,235,235,35,175,Western Equatoria,Nzara,8,40,Western Equatoria,Nzara,0,0,NA,NA,0,0,NA,NA,4,20,Western Equatoria,Nzara,0,0,NA,NA,0,0,No,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,235,0,0,0,175,0,0,0,No,40,0,0,0,No,0,0,0,0,No,0,0,0,0,No,20,0,0,0,No,0,0,0,0,No,NA,0,0,0,47,235,No,0,0,2851,14255,Yes,363,1818,Yes,348,1743,75,375,Western Equatoria,Nzara,Conflict,NA,57,289,Western Equatoria,Nagero,Conflict,NA,101,503,Western Equatoria,Nzara,Conflict,NA,115,576,Western Equatoria,Nagero,Conflict,NA,0,0,NA,NA,NA,NA,0,0,Yes,15,75,15,75,Democratic Republic of Congo,Haut-Uele,Conflict,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,196,981,91,455,76,382,0,0,Yes,26,131,Yes,Western Equatoria,Yambio,Yes,Democratic Republic of Congo,No,0,0,No,Most,Most,Most,No comment,Yei Town,Jigomoni,,Host community,4.0874,30.6799
SS07,Upper Nile,SS0710,Panyikang,SS071006,Tonga,9.482896,31.047832,9,9,Yes,349,0,1653,851,23,111,Upper Nile,Malakal,47,161,Upper Nile,Malakal,66,296,Upper Nile,Malakal,58,425,Upper Nile,Fashoda,67,264,Upper Nile,Fashoda,88,396,Upper Nile,Fashoda,0,0,Yes,144,802,0,0,NA,NA,36,221,Sudan,South Kordofan,31,121,Sudan,South Kordofan,35,212,Sudan,White Nile,42,248,Sudan,White Nile,0,0,1437,0,0,216,111,0,0,0,No,161,0,0,0,No,296,0,0,0,No,425,0,0,0,No,264,0,0,0,No,180,0,0,216,No,NA,0,0,0,349,1653,No,0,0,950,5500,Yes,705,4595,Yes,16,69,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,3,19,Upper Nile,Fashoda,Conflict,NA,7,25,Upper Nile,Fashoda,Conflict,NA,6,25,Upper Nile,Fashoda,Conflict,NA,0,0,Yes,689,4526,73,456,Sudan,Blue Nile,Conflict,NA,152,553,Sudan,Blue Nile,Conflict,NA,109,656,Sudan,Blue Nile,Conflict,NA,125,872,Sudan,South Kordofan,Conflict,NA,230,1989,Sudan,South Kordofan,Conflict,NA,0,0,74,662,222,1957,409,1976,0,0,Yes,1234,6202,Yes,Upper Nile,Malakal,Yes,Sudan,No,0,0,Yes,Some,Some,Most,It was observed during  the data collection that population in the area have just received the NFI and World Vision provide clean water.,Yei Town,Luparate,,Displacement site ,4.06232,30.68041
SS03,Jonglei,SS0311,Uror,SS031106,Pieri,8.035039706,31.98011677,9,9,Yes,892,0,4873,4488,414,2408,Jonglei,Bor South,116,585,Jonglei,Uror,100,452,Jonglei,Uror,80,429,Jonglei,Uror,45,247,Jonglei,Uror,137,752,Jonglei,Uror,0,0,Yes,67,385,23,146,Uganda,Kiryandongo,18,99,Uganda,Arua,10,56,Uganda,Arua,11,57,Uganda,Arua,5,27,Uganda,Arua,0,0,3472,676,725,0,2408,0,0,0,No,585,0,0,0,No,452,0,0,0,No,0,429,0,0,No,0,247,0,0,No,27,0,725,0,No,NA,0,0,0,892,4873,Yes,232,815,1076,5842,Yes,292,1458,Yes,250,1250,160,801,Jonglei,Uror,Conflict,NA,34,156,Jonglei,Uror,Conflict,NA,30,151,Jonglei,Uror,Conflict,NA,26,142,Jonglei,Uror,Conflict,NA,0,0,NA,NA,NA,NA,0,0,Yes,42,208,14,83,Ethiopia,Gambella,Conflict,NA,4,35,Uganda,Kiryandongo,Conflict,NA,8,43,Uganda,Arua,Conflict,NA,16,47,Uganda,Arua,Conflict,NA,0,0,NA,NA,NA,NA,0,0,196,997,59,304,37,157,0,0,Yes,426,2141,Yes,Jonglei,Uror,Yes,Uganda,No,0,0,No,Most,Most,Most,No comment,Yei Town,Lutaya IDPs Site,,Displacement site ,4.07855,30.646367
SS09,Western Bahr el Ghazal,SS0901,Jur River,SS090106,Udici,7.85773,27.89985,9,9,Yes,186,0,934,934,0,0,NA,NA,94,470,Western Bahr el Ghazal,Jur River,0,0,NA,NA,57,288,Western Bahr el Ghazal,Jur River,35,176,Western Bahr el Ghazal,Jur River,0,0,Western Bahr el Ghazal,Jur River,0,0,No,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,470,464,0,0,0,0,0,0,No,470,0,0,0,No,0,0,0,0,No,0,288,0,0,No,0,176,0,0,No,0,0,0,0,No,NA,0,0,0,186,934,No,0,0,3172,16810,Yes,850,4245,Yes,850,4245,0,0,NA,NA,NA,NA,54,267,Western Bahr el Ghazal,Jur River,Unknown,NA,173,865,Western Bahr el Ghazal,Jur River,Unknown,NA,266,1328,Western Bahr el Ghazal,Jur River,Unknown,NA,357,1785,Western Bahr el Ghazal,Jur River,Unknown,NA,0,0,No,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,317,1678,156,827,377,1740,0,0,Yes,171,858,Yes,Western Bahr el Ghazal,Wau,Yes,Sudan,No,0,0,No,Some,None,None,IDP and returnees are lacking food and non food items. They are sharing with host community. There was inter-communal fighting in 2019 between farmers and cattle keepers from Tonj hence there IDPS and returnees.,Yei Town,Luzira,,Host community,4.10015,30.676367
